product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1529448862,5,Alhamdulillah pesanan sya mendarat dgn slamat dan hp nya mulus bgus.. wrna pink sesuai keinginan☺️toko nya amanah mdh²n sukses terus yaa buat toko nya 🤲🏻🫰,1750272134,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1529278284,5,Bagus lah tapi sayang sekali saya mesen yang biru Dateng malah pink,1750266180,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1528947470,3,"Maaf ya min baru nulis ulasan sekarang karna mau liat dulu kinerja hpnya,sejauh ini sih puas sama hasilnya...
Cuman kenapa senter hpnya GK berfungsi gitu min dan geser pun senternya rusak GK idup,tapi semuanya aman gadak kendala kecuali &#34;SENTER&#34;
Yah worth it lh untuk harga segitu.",1750256952,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1528942632,5,Bagusss sesuai,1750256831,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1528887869,4,Trimakasih tokonya amanah moga sukses slalu,1750254580,10 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527675080,5,Baru cuma sayang warnanya merah ga hitamm kak.kalo ditukar warna bisa ga kak.ink punya 2 warna sama,1750193767,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527613758,5,Barang nya dh sampai dan bagus gk kecewa sesuai ama yg dgmbar,1750191369,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527540858,5,Amanah banget👍👍👍,1750187815,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527383001,5,Barang sampai sesuai pesanan reel,1750182238,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527362256,5,Persenannya sesuai gambar ok bangt semoga aja awet,1750181424,10 bulan lalu,Biru,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527239621,5,HP. Uda sampe warna bagus trm ksh,1750177013,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527155422,5,sesuai pesanan,1750173328,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527074459,5,"Masyaallah,barang bagus,slim.Datang tepat waktu.Nggak bakalan nyesal klu beli.",1750169480,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1527018217,5,"Alhamdulillah amanah,sesuai mksh ka, pesen 4 dtngny 4 Terima tokony amanah",1750167154,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1526444009,3,Alhamdulillah udah sampe barang nya pekingan aman pokonya mah tapi sayang saya pesen warna hitam yang datang warna merah tapi gapapa sih yang penting datangnya aman HP ga rusak🙏,1750137369,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1526276339,5,"Yallah seneng banget uang segitu udah dapat hp sebagus ini nggak nyangka,, ingsallh mau order lgi 👍",1750110054,10 bulan lalu,Pink,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1526166458,1,"tidak sesui gambar ktny ram 6/128Gb, g tau nya ram3/64 gb, dasar tukang tipu,",1750103853,10 bulan lalu,Merah,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1525223418,5,Alhamdulillah HP sudah datang toko amanah semoga berkah selalu ia,1750067611,10 bulan lalu,Biru,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1525148596,5,Riil recommend banget,1750065487,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1525131954,5,"Kejernihan lensa: Baik
Kualitas pengerjaan: Baik
Performa sistem: Baik
Toko Amanah
Cuma ada pertanyaan apakah hp nya baru atau seken ya. 🙏",1750064835,10 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524784790,2,Baru di pake belum 24 jam udh sering mati 😁,1750024284,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524680939,5,"Amanah banget,barang sampai dg selamat,pengemasanya tuebel ,sesuai warna yg aq pesen,,, barang datang ori .pokoknya sesuai.smg amanah terus tokonya.⭐⭐⭐⭐⭐👍👍👍",1750018645,10 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524445409,4,Alhamdulilah,1750007305,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524160247,1,"tidak rekoment 
hp mmng hidup tapi tidak bisa digunakan karena simcard tidak berfungsi saat dimasukan 
hati2 beli hp disini semua ulasan hanya lihatkan hp bgus.tanpa mencobak setelah masuin kartu.positif ini hp ILEGAL
.sy suda komplai tpi tidak mau mnnggung ongkir padahal jelas2 kesalahan dari  toko",1749993637,10 bulan lalu,Merah,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524158127,5,Beli ke 2x nya alhamdulillah aman,1749993526,10 bulan lalu,Biru,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524136789,5,Bagus .. sesuai pesanan ..,1749992552,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1524005605,5,Sangat bagus,1749986821,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1523528383,5,"Akhamdulilah sudah sampai 
Semoga awet yaaa🫶🏻",1749944125,10 bulan lalu,Pink,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1522615054,5,Trimakasi paket sdh di terima sesuai harapan.,1749908865,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1522351124,5,Paket hp nya udah sampe sesuai dengan pesenan pengiriman nya cepat,1749900634,10 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1518317787,5,Saya menerima pesan untuk menghubungi no wa tujuannya ada hadiah setelah saya hubungi disuruh setor untuk ongkir 55 rb setelah barang di pax saya disuruh kirim lagi buat jaminan asuransi setelah barang diterima uang kembali eh ada lagi wa harus bayar buat buka IMAI 150 rb ini gimana,1749729422,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1517667310,5,Alhamdulillah pesanan sudah sampai dan Hpnya bagus. terimaksih kepada toko dan kurirx,1749706122,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1517661920,5,"Paketx Uda sampai,ditrima dgn baik
Semoga tokonya makin sukses❤️",1749705354,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1517649559,5,Keren,1749702986,10 bulan lalu,Merah,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1516525719,5,"Alhamdulillah suda sampai dgn selamat, semoga awet",1749652618,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1515793815,5,barang bagus,1749634735,10 bulan lalu,Pink,False,arief,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1515594345,5,Maaf kak baru di kasih ulasan soalnya takut pelanggan ku komplain..tapi Alhamdulillah gak komplain buat saat ini,1749622775,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1514395582,5,"Makasih ownerr, puasss kalii, baguss hp nya ❤️❤️",1749566527,10 bulan lalu,Hitam,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1513257924,5,Pesanan hp yg saya terima mudah panas hp konslet tidak mau di tekan,1749514551,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1513186586,1,Maaf daya kecewa hp yg saya terima bukan yg saya pesan n deskripsi ny bukan saya yg terima....,1749508433,10 bulan lalu,Biru,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1512863287,5,Mantap,1749494443,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1512167269,5,"Hpnya mantap masih mulus semoga awet terima kasih untuk toko nya makin lancar penjualannya makin amanah ,",1749477167,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1511974762,5,"Alhamdulillah pesanan paket saya sampai dengan selamat. tokonya amanah kali.
Barang pesan hp dan pekingnya pun aman. Makasih buat produknya yg berkualitas dan makasih buat kurirnya cepat kilat.
Kejernihan lensa: Jernih kali semua berfungsi,yg penting anak saya senang banget,,",1749474085,10 bulan lalu,Hitam,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1505831822,5,"Barang sesuai ,amanah pokoknya bagus adik saya suka
Kurirnya kurang ramah saja yang mengecewakan.",1749139482,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1505608443,1,Layar ada garis - garis baru berpa hari pemakaian,1749136237,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1505255465,5,Masyaallah aku kira boongan sempet ga percaya kl yg jual amanah bgt ini beneran msh baru terimakasih semoga lancar trs selalu amanah..☺️,1749127469,10 bulan lalu,Merah,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1505230617,1,Batre cepet habis terus ngeleg ngeleg kecewa saya pesen,1749126617,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1505019102,5,No kaleng kaleng mantap,1749121864,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1504135147,5,Ok,1749071593,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1504099423,5,Amanah dan mantap,1749069867,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1504009093,5,Bagus dan murah. Alhamdulilah semoga awet,1749066114,10 bulan lalu,Biru,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1503883506,5,"Terimakasih hp nya amanah sekali..
Sayang beli 1..",1749061940,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1503012443,5,"barangnya bagus, masih utuh dan ori",1749034909,10 bulan lalu,,False,Mohon,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1502990288,5,"Alhamdulillah puas banget pesen disini asli,hp nya bukan second ini mah baru serba segel semua makasih y🙏smoga usaha nya makin sukses dan berkah...🤲❤️",1749034227,10 bulan lalu,Merah,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1502938215,5,Ok bareng dateg degan selamat toko amanah cuma sayah saya mesen warna merah yg dateg warna hitam,1749033136,10 bulan lalu,Merah,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1502146511,5,Barang bagus datang dengan cepat,1748981689,10 bulan lalu,Pink,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1501681011,5,"Sempat ragu ya beli hp secara online,,tp masya alloh banget ini pertama kalinya beli barangnya datang sesuai pesanan,,respon penjual dan pengiriman pun sangat cepat,,semoga hpnya awet..makasih seller",1748965178,10 bulan lalu,Pink,True,Anonymous,0,True,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1501526522,5,Mantap,1748962677,10 bulan lalu,Hitam,True,Anonymous,0,False,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1500994246,5,"Syukur Alhamdulillah,toko online amanah ganti unit baru,jadi bagi teman teman yang mau beli hp android A3S jangan ragu",1748951347,10 bulan lalu,Hitam,True,Anonymous,0,False,True,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1500989973,5,Alhamdulillah barangnya bagus masih ori banget makasihh,1748951237,10 bulan lalu,Hitam,True,Anonymous,0,True,False,
Hp Smartphone A3S Ram 6 128 Fullset Garansi 1 Tahun Cod,1500830249,5,sesuai ...,1748946351,10 bulan lalu,Biru,True,Anonymous,0,False,False,
